cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2022-40879,Not Blocked,kkFileView 4.1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,kkFileView,xss"
CVE-2020-2096,Not Blocked,Jenkins Gitlab Hook <=1.4.2 - Cross-Site Scripting,medium,6.1,CWE-79,"jenkins,xss,gitlab,plugin,packetstorm,cve,cve2020"
CVE-2021-45422,Blocked,Reprise License Manager 14.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,reprise,xss,seclists"
CVE-2020-3580,Blocked,Cisco ASA/FTD Software - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,cisco,kev"
CVE-2019-20141,Blocked,WordPress Laborator Neon Theme 2.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,xss"
CVE-2021-30213,Blocked,Knowage Suite 7.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,knowage"
CVE-2017-15287,Blocked,Dreambox WebControl 2.0.0 - Cross-Site Scripting,medium,6.1,CWE-79,"dreambox,edb,cve,cve2017,xss"
CVE-2021-41878,Not Blocked,i-Panel Administration System 2.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,ipanel,xss"
CVE-2009-1872,Blocked,Adobe Coldfusion <=8.0.1 - Cross-Site Scripting,medium,None,None,"cve,cve2009,adobe,xss,coldfusion,tenable"
CVE-2022-1439,Blocked,Microweber <1.2.15 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,microweber,xss,huntr"
CVE-2021-21799,Blocked,Advantech R-SeeNet 2.4.12 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,r-seenet"
CVE-2018-5316,Blocked,WordPress SagePay Server Gateway for WooCommerce <1.0.9 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2018,wordpress,xss,wp-plugin,woocommerce,packetstorm,cve"
CVE-2018-18608,Blocked,DedeCMS 5.7 SP2 - Cross-Site Scripting,medium,6.1,CWE-79,"dedecms,xss,cve,cve2018"
CVE-2016-1000134,Blocked,WordPress HDW Video Gallery <=1.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2011-5107,Blocked,Alert Before Your Post <= 0.1.1 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2012-5913,Blocked,WordPress Integrator 1.32 - Cross-Site Scripting,medium,None,None,"cve2012,wordpress,xss,wp-plugin,packetstorm,cve"
CVE-2021-41951,Blocked,Resourcespace - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,resourcespace"
CVE-2008-1061,Blocked,WordPress Sniplets <=1.2.2 - Cross-Site Scripting,high,7.2,CWE-79,"xss,wp-plugin,wp,edb,wpscan,cve,cve2008,wordpress,sniplets"
CVE-2021-31682,Blocked,WebCTRL OEM <= 6.5 Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,webctrl,xss"
CVE-2021-37416,Blocked,Zoho ManageEngine ADSelfService Plus <=6103 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,zoho,xss"
CVE-2018-16139,Blocked,BIBLIOsoft BIBLIOpac 2008 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,xss,bibliopac,bibliosoft"
CVE-2021-25085,Blocked,WOOF WordPress plugin - Cross-Site Scripting,medium,6.1,None,"cve,cve2021,wordpress,wp-plugin,wp,xss,wpscan"
CVE-2017-9288,Blocked,WordPress Raygun4WP <=1.8.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2017,wordpress,xss,wp-plugin"
CVE-2019-3911,Blocked,LabKey Server Community Edition <18.3.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,xss,labkey,tenable"
CVE-2021-41174,Not Blocked,Grafana 8.0.0 <= v.8.2.2 Angularjs Rendering Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,grafana,xss"
CVE-2015-1880,Blocked,Fortinet FortiOS <=5.2.3 - Cross-Site Scripting,medium,None,None,"cve,cve2015,xss,fortigates,ssl"
CVE-2002-1131,Blocked,SquirrelMail 1.2.6/1.2.7 - Cross-Site Scripting,medium,None,None,"cve2002,edb,xss,squirrelmail,cve"
CVE-2016-1000131,Blocked,WordPress e-search <=1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2019-15501,Blocked,L-Soft LISTSERV <16.5-2018a - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,xss,listserv,edb"
CVE-2011-5265,Blocked,Featurific For WordPress 1.6.2 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2018-18570,Blocked,Planon <Live Build 41 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,cve,cve2018,planon"
CVE-2021-21803,Blocked,Advantech R-SeeNet - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,rseenet,xss"
CVE-2022-0288,Blocked,WordPress Ad Inserter <2.7.10 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,xss,wpscan,cve,cve2022"
CVE-2014-4558,Not Blocked,WooCommerce Swipe <= 2.7.1 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2014,wordpress,wp-plugin,xss,woocommerce,unauth"
CVE-2021-31537,Blocked,SIS Informatik REWE GO SP17 <7.7 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,seclists"
CVE-2020-15500,Blocked,TileServer GL <=3.0.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,tileserver,packetstorm"
CVE-2022-24181,Blocked,PKP Open Journal Systems 2.4.8-3.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,oss,pkp-lib,edb"
CVE-2021-37573,Not Blocked,Tiny Java Web Server - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,tjws,java,seclists"
CVE-2022-28363,Blocked,Reprise License Manager 14.2 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,rlm,packetstorm,cve,cve2022"
CVE-2020-13820,Blocked,Extreme Management Center 8.4.1.24 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,extremenetworks"
CVE-2018-11709,Blocked,WordPress wpForo Forum <= 1.4.11 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,wordpress,xss,wp-plugin"
CVE-2017-4011,Not Blocked,McAfee Network Data Loss Prevention 9.3.x - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2017,mcafee,xss"
CVE-2022-0150,Not Blocked,WordPress Accessibility Helper <0.6.0.7 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,wp-plugin,wp,wpscan,cve,cve2022,xss"
CVE-2022-38553,Blocked,Academy Learning Management System <5.9.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,academylms,xss"
CVE-2021-20137,Blocked,Gryphon Tower - Cross-Site Scripting,medium,6.1,CWE-79,"xss,tenable,cve,cve2021,gryphon"
CVE-2016-1000154,Blocked,WordPress WHIZZ <=1.0.7 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2019-16931,Blocked,WordPress Visualizer <3.3.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,wp-plugin,wordpress,wp,xss,unauth,wpscan"
CVE-2019-10475,Blocked,Jenkins build-metrics 1.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,jenkins,xss,plugin,packetstorm"
CVE-2015-9414,Blocked,WordPress Symposium <=15.8.1 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wpscan,cve,cve2015,wordpress,wp-plugin"
CVE-2014-4544,Blocked,Podcast Channels < 0.28 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2014,wordpress,wp-plugin,xss,unauth"
CVE-2020-2140,Blocked,Jenkin Audit Trail <=3.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,jenkins,xss,plugin"
CVE-2011-4336,Blocked,Tiki Wiki CMS Groupware 7.0 Cross-Site Scripting,medium,6.1,CWE-79,"seclists,cve,cve2011,xss,tikiwiki"
CVE-2022-30489,Blocked,Wavlink WN-535G3 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,cve2022,wavlink,cve,router,iot"
CVE-2022-24681,Not Blocked,ManageEngine ADSelfService Plus <6121 - Stored Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,manageengine,xss,authenticated"
CVE-2014-9607,Blocked,Netsweeper 4.0.4 - Cross-Site Scripting,medium,6.1,CWE-79,"packetstorm,cve,cve2014,netsweeper,xss"
CVE-2021-38704,Blocked,ClinicCases 7.3.3 Cross-Site Scripting,medium,6.1,CWE-79,"xss,cve,cve2021,cliniccases"
CVE-2012-2371,Blocked,WP-FaceThumb 0.1 - Cross-Site Scripting,medium,None,None,"packetstorm,cve,cve2012,wordpress,xss,wp-plugin"
CVE-2022-0422,Blocked,WordPress White Label CMS <2.2.9 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,wordpress,xss,wp-plugin,wpscan"
CVE-2014-4550,Blocked,Shortcode Ninja <= 1.4 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,wp-plugin,xss,wpscan,cve,cve2014,unauth"
CVE-2019-6112,Blocked,WordPress Sell Media 2.4.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,wordpress,wp-plugin,xss"
CVE-2017-12794,Blocked,Django Debug Page - Cross-Site Scripting,medium,6.1,CWE-79,"xss,django,cve,cve2017"
CVE-2011-4624,Blocked,GRAND FlAGallery 1.57 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2021-24245,Blocked,WordPress Stop Spammers <2021.9 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2021,wordpress,xss,wp-plugin,packetstorm"
CVE-2020-8512,Blocked,IceWarp WebMail Server <=11.4.4.1 - Cross-Site Scripting,medium,6.1,CWE-79,"edb,packetstorm,cve,cve2020,xss,icewarp"
CVE-2017-17043,Blocked,WordPress Emag Marketplace Connector 1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wp-plugin,packetstorm,cve,cve2017,wordpress"
CVE-2020-1943,Blocked,Apache OFBiz <=16.11.07 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,apache,xss,ofbiz"
CVE-2021-24891,Not Blocked,WordPress Elementor Website Builder <3.1.4 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,wp-plugin,elementor,wpscan,cve,cve2021,dom,xss"
CVE-2018-20462,Blocked,WordPress JSmol2WP <=1.07 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,wordpress,xss,wp-plugin"
CVE-2014-9094,Blocked,WordPress DZS-VideoGallery Plugin Cross-Site Scripting,medium,None,None,"cve2014,wordpress,xss,wp-plugin,seclists,cve"
CVE-2022-42748,Blocked,CandidATS v3.0.0 - Cross Site Scripting.,medium,6.1,CWE-79,"cve,cve2022,candidats,xss"
CVE-2020-25495,Blocked,Xinuo Openserver 5/6 - Cross-Site scripting,medium,6.1,CWE-79,"cve,cve2020,sco,xss,edb,packetstorm"
CVE-2021-40542,Blocked,Opensis-Classic 8.0 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,cve,cve2021,opensis"
CVE-2019-14974,Blocked,SugarCRM Enterprise 9.0.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2019,xss,sugarcrm,edb,cve"
CVE-2020-20982,Blocked,shadoweb wdja v1.5.1 - Cross-Site Scripting,critical,9.6,CWE-79,"cve,cve2020,xss,wdja,shadoweb"
CVE-2021-21801,Blocked,Advantech R-SeeNet - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,rseenet,xss,graph"
CVE-2016-1000141,Blocked,WordPress Page Layout builder v1.9.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2021-38702,Blocked,Cyberoam NetGenie Cross-Site Scripting,medium,6.1,CWE-79,"cve2021,cyberoam,netgenie,xss,router,seclists,cve"
CVE-2021-30049,Blocked,SysAid Technologies 20.3.64 b14 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss"
CVE-2011-4618,Blocked,Advanced Text Widget < 2.0.2 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2019-16525,Blocked,WordPress Checklist <1.1.9 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wp-plugin,packetstorm,cve,cve2019,wordpress"
CVE-2022-22242,Blocked,Juniper Web Device Manager - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,juniper,junos"
CVE-2019-12581,Blocked,Zyxel ZyWal/USG/UAG Devices - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,zyxel,zywall,xss"
CVE-2019-7543,Blocked,KindEditor 4.1.11 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,kindeditor,xss"
CVE-2015-4127,Blocked,WordPress Church Admin <0.810 - Cross-Site Scripting,medium,None,None,"wp-plugin,wp,edb,wpscan,cve,cve2015,wordpress,xss"
CVE-2018-14013,Blocked,Synacor Zimbra Collaboration Suite Collaboration <8.8.11 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,xss,zimbra"
CVE-2021-42063,Not Blocked,SAP Knowledge Warehouse <=7.5.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2021,sap,xss,seclists,packetstorm,cve"
CVE-2022-0271,Blocked,LearnPress <4.1.6 - Cross-Site Scripting,medium,6.1,CWE-79,"wp,wp-plugin,wordpress,cve,cve2022,learnpress,wpscan,xss"
CVE-2014-2908,Blocked,Siemens SIMATIC S7-1200 CPU - Cross-Site Scripting,medium,None,None,"cve,cve2014,xss,siemens,edb"
CVE-2021-40868,Blocked,Cloudron 6.2 Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,cloudron,packetstorm"
CVE-2016-1000139,Blocked,WordPress Infusionsoft Gravity Forms <=1.5.11 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,wp-plugin,xss,wpscan"
CVE-2021-24364,Blocked,WordPress Jannah Theme <5.4.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,wordpress,xss,wp-theme,wpscan"
CVE-2022-35493,Blocked,eShop 3.0.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,eshop,xss"
CVE-2018-5230,Not Blocked,Atlassian Jira Confluence - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,atlassian,confluence,xss"
CVE-2021-43062,Blocked,Fortinet FortiMail 7.0.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,fortimail,xss,fortinet,edb"
CVE-2016-7981,Blocked,SPIP <3.1.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,xss,spip"
CVE-2022-42749,Blocked,CandidATS v3.0.0 - Cross Site Scripting.,medium,6.1,CWE-79,"cve,cve2022,candidats,xss"
CVE-2018-3238,Blocked,Oracle Fusion Middleware WebCenter Sites 11.1.1.8.0 - Cross-Site Scripting,medium,6.9,None,"cve,cve2018,oracle,wcs,xss"
CVE-2014-4539,Blocked,Movies <= 0.6 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,wp-plugin,xss,wpscan,cve,cve2014,unauth"
CVE-2022-0208,Blocked,WordPress Plugin MapPress <2.73.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2022,mappress,xss,wordpress,wp-plugin,wpscan,cve"
CVE-2016-1000140,Blocked,WordPress New Year Firework <=1.1.9 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2021-3377,Not Blocked,npm ansi_up v4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,npm"
CVE-2014-9444,Blocked,Frontend Uploader <= 0.9.2 - Cross-Site Scripting,medium,None,None,"wp-plugin,xss,wpscan,packetstorm,cve,cve2014,wordpress,unauth"
CVE-2012-4768,Blocked,WordPress Plugin Download Monitor < 3.3.5.9 - Cross-Site Scripting,medium,None,None,"xss,wp-plugin,packetstorm,cve,cve2012,wordpress"
CVE-2018-19439,Blocked,Oracle Secure Global Desktop Administration Console 4.4 - Cross-Site Scripting,medium,6.1,CWE-79,"oracle,xss,seclists,packetstorm,cve,cve2018"
CVE-2011-5181,Blocked,ClickDesk Live Support Live Chat 2.0 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2016-1000148,Blocked,WordPress S3 Video <=0.983 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,wp-plugin,xss,wpscan"
CVE-2017-10075,Blocked,Oracle Content Server - Cross-Site Scripting,high,8.2,None,"cve,cve2017,xss,oracle"
CVE-2021-46387,Blocked,Zyxel ZyWALL 2 Plus Internet Security Appliance - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,zyxel,edb"
CVE-2016-1000143,Blocked,WordPress Photoxhibit 2.1.8 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,wp-plugin,xss"
CVE-2022-29548,Blocked,WSO2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,wso2,xss,packetstorm"
CVE-2021-3002,Blocked,Seo Panel 4.8.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,seopanel,xss"
CVE-2020-9344,Blocked,Jira Subversion ALM for Enterprise <8.8.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,atlassian,jira,xss"
CVE-2021-21802,Blocked,Advantech R-SeeNet - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,rseenet,xss"
CVE-2019-14470,Blocked,WordPress UserPro 4.9.32 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,xss,wp-plugin,wpscan,packetstorm,cve,cve2019"
CVE-2022-2187,Blocked,WordPress Contact Form 7 Captcha <0.1.2 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2022,wordpress,xss,wp-plugin,wp"
CVE-2021-24320,Blocked,WordPress Bello Directory & Listing Theme <1.6.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2021,wordpress,xss,wp-plugin,wpscan,cve"
CVE-2020-27735,Blocked,Wing FTP 6.4.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,wing-ftp"
CVE-2015-2068,Blocked,Magento Server Mass Importer - Cross-Site Scripting,medium,None,None,"plugin,edb,packetstorm,cve,cve2015,magento,magmi,xss"
CVE-2016-1000130,Blocked,WordPress e-search <=1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2021-26710,Blocked,Redwood Report2Web 4.3.4.5 & 4.5.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,redwood,xss"
CVE-2020-20285,Blocked,ZZcms - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2020,zzcms,xss"
CVE-2022-1724,Blocked,WordPress Simple Membership <4.1.1 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wp,wordpress,wpscan,cve,cve2022,wp-plugin"
CVE-2022-40359,Blocked,kfm <= 1.4.7 - Reflected Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,kfm"
CVE-2021-42566,Blocked,myfactory FMS  -  Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,myfactory,xss"
CVE-2018-1000129,Blocked,Jolokia 1.3.7 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,jolokia,xss"
CVE-2016-1000129,Blocked,WordPress defa-online-image-protector <=3.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2022-28290,Blocked,Country Selector < 1.6.6 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress-country-selector,wpscan,cve,cve2022,wp,wordpress,wp-plugin,xss"
CVE-2020-12054,Blocked,WordPress Catch Breadcrumb <1.5.4 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,xss,wp-plugin,wpscan,cve,cve2020"
CVE-2022-24899,Not Blocked,Contao <4.13.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,contao,xss,huntr"
CVE-2020-35774,Blocked,twitter-server Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2020,xss,twitter-server"
CVE-2022-33119,Blocked,NUUO NVRsolo Video Recorder 03.06.02 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,nvrsolo,xss"
CVE-2021-30151,Not Blocked,Sidekiq <=6.2.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,sidekiq"
CVE-2022-0346,Blocked,WordPress XML Sitemap Generator for Google <2.0.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,wp,wordpress,wp-plugin,wpscan"
CVE-2019-15858,Not Blocked,WordPress Woody Ad Snippets <2.2.5 - Cross-Site Scripting/Remote Code Execution,high,8.8,CWE-306,"cve,cve2019,wordpress,wp-plugin,xss,wp"
CVE-2022-31798,Blocked,Nortek Linear eMerge E3-Series - Cross-Site Scripting,medium,6.1,CWE-79,"cve2022,emerge,nortek,xss,packetstorm,cve"
CVE-2019-20210,Blocked,WordPress CTHthemes - Cross-Site Scripting,medium,6.1,CWE-79,"wp-theme,wpscan,cve,cve2019,wordpress,citybook,xss"
CVE-2014-4592,Blocked,WP Planet <= 0.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2014,wordpress,wp-plugin,xss,wpscan,cve,unauth"
CVE-2022-2290,Not Blocked,Trilium <0.52.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,trilium,huntr"
CVE-2012-4889,Blocked,ManageEngine Firewall Analyzer 7.2 - Cross-Site Scripting,medium,None,None,"cve,cve2012,xss,manageengine,packetstorm"
CVE-2017-7391,Blocked,Magmi 0.7.22 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2017,magmi,xss"
CVE-2021-42567,Blocked,Apereo CAS Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,apereo,xss,cas"
CVE-2021-27310,Blocked,Clansphere CMS 2011.4 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,cve,cve2021,clansphere"
CVE-2022-0678,Blocked,Packagist <1.2.11 - Cross-Site Scripting,medium,6.1,CWE-79,"huntr,cve,cve2022,xss,microweber"
CVE-2021-42565,Blocked,myfactory FMS  -  Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,myfactory,xss"
CVE-2021-27330,Blocked,Triconsole Datepicker Calendar <3.77 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,edb,cve,cve2021,triconsole"
CVE-2004-0519,Blocked,SquirrelMail 1.4.x - Folder Name Cross-Site Scripting,medium,None,None,"squirrelmail,cve2004,cve,edb,xss"
CVE-2017-18536,Blocked,WordPress Stop User Enumeration <=1.3.7 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2017,wordpress,xss,wp-plugin"
CVE-2020-8191,Blocked,Citrix ADC/Gateway - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,citrix,xss"
CVE-2017-18024,Blocked,AvantFAX 3.3.3 - Cross-Site Scripting,medium,6.1,CWE-79,"avantfax,hackerone,packetstorm,cve,cve2017,xss"
CVE-2019-16332,Blocked,WordPress API Bearer Auth <20190907 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,wordpress,xss,wp-plugin,auth"
CVE-2021-22122,Blocked,FortiWeb - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,fortiweb,xss"
CVE-2021-26723,Blocked,Jenzabar 9.2x-9.2.2 - Cross-Site Scripting,medium,6.1,CWE-79,"packetstorm,cve,cve2021,jenzabar,xss"
CVE-2019-0221,Blocked,Apache Tomcat - Cross-Site Scripting,medium,6.1,CWE-79,"apache,xss,tomcat,seclists,edb,cve,cve2019"
CVE-2020-8115,Blocked,Revive Adserver <=5.0.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,hackerone"
CVE-2020-14413,Blocked,NeDi 1.9C - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,nedi,xss"
CVE-2016-1000155,Blocked,WordPress WPSOLR <=8.6 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2018-19386,Blocked,SolarWinds Database Performance Analyzer 11.1.457 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,solarwinds,xss"
CVE-2018-13380,Blocked,Fortinet FortiOS - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,fortios,xss,fortinet"
CVE-2021-24335,Blocked,WordPress Car Repair Services & Auto Mechanic Theme <4.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,wordpress,xss,wp-plugin,wpscan"
CVE-2008-2398,Blocked,AppServ Open Project <=2.5.10 - Cross-Site Scripting,medium,None,None,"cve,cve2008,xss"
CVE-2011-5179,Blocked,Skysa App Bar 1.04 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2012-4547,Blocked,AWStats 6.95/7.0 - 'awredir.pl' Cross-Site Scripting,medium,None,None,"cve,cve2012,xss,awstats,edb"
CVE-2017-17059,Blocked,WordPress amtyThumb Posts 8.1.3 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wp-plugin,packetstorm,cve,cve2017,wordpress"
CVE-2013-6281,Blocked,WordPress Spreadsheet - Cross-Site Scripting,medium,6.1,CWE-79,"wp,wpscan,cve,cve2013,wordpress,xss,wp-plugin"
