cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2022-1609,Blocked,The School Management < 9.9.7 - Remote Code Execution,critical,10.0,CWE-77,"rce,wp,backdoor,wpscan,cve,cve2022,wordpress"
CVE-2020-14882,Blocked,Oracle Weblogic Server - Remote Command Execution,critical,9.8,None,"cve,cve2020,oracle,rce,weblogic,oast,kev"
CVE-2022-0679,Blocked,WordPress Narnoo Distributor <=2.5.1 - Local File Inclusion,critical,9.8,CWE-22,"narnoo-distributor,cve,cve2022,wordpress,wp-plugin,wpscan,wp,rce,unauth,lfi"
CVE-2022-34753,Blocked,SpaceLogic C-Bus Home Controller - Remote Code Execution,high,8.8,CWE-78,"cve,cve2022,iot,spacelogic,rce,oast,packetstorm"
CVE-2017-12149,Blocked,Jboss Application Server - Remote Code Execution,critical,9.8,CWE-502,"java,rce,deserialization,kev,vulhub,cve,cve2017,jboss"
CVE-2022-31499,Blocked,eMerge E3-Series - Command Injection,critical,9.8,CWE-78,"packetstorm,cve,cve2022,emerge,rce"
CVE-2021-42071,Blocked,Visual Tools DVR VX16 4.2.28.0 - Unauthenticated OS Command Injection,critical,9.8,CWE-78,"edb,cve,cve2021,visualtools,rce,oast,injection"
CVE-2019-0230,Blocked,Apache Struts <=2.5.20 - Remote Code Execution,critical,9.8,CWE-915,"tenable,packetstorm,struts,rce,cve,cve2019,apache"
CVE-2022-29464,Not Blocked,WSO2 Management - Arbitrary File Upload & Remote Code Execution,critical,9.8,CWE-434,"cve,cve2022,rce,fileupload,wso2,intrusive,kev"
CVE-2022-44877,Blocked,Centos Web Panel - Unauthenticated Remote Code Execution,critical,9.8,CWE-78,"cve,cve2022,centos,rce,kev"
CVE-2021-40323,Not Blocked,Cobbler <3.3.0 - Remote Code Execution,critical,9.8,CWE-94,"cve,cve2021,cobbler,rce"
CVE-2017-14135,Blocked,OpenDreambox 2.0.0 - Remote Code Execution,critical,9.8,CWE-78,"cve2017,dreambox,rce,oast,edb,cve"
CVE-2019-17558,Not Blocked,Apache Solr <=8.3.1 - Remote Code Execution,high,7.5,CWE-74,"cve,cve2019,apache,rce,solr,oast,kev"
CVE-2022-40881,Blocked,SolarView 6.00 - Remote Command Execution,critical,9.8,CWE-77,"cve,cve2022,solarview,rce,lfi"
CVE-2020-15227,Blocked,Nette Framework - Remote Code Execution,critical,9.8,CWE-74,"cve,cve2020,nette,rce"
CVE-2021-21805,Blocked,Advantech R-SeeNet 2.4.12 - OS Command Injection,critical,9.8,CWE-78,"cve,cve2021,rce,r-seenet"
CVE-2018-16167,Blocked,LogonTracer <=1.2.0 - Remote Command Injection,critical,9.8,CWE-78,"rce,oast,edb,cve,cve2018,logontracer"
CVE-2021-28151,Blocked,Hongdian H8922 3.0.5 - Remote Command Injection,high,8.8,CWE-78,"cve,cve2021,hongdian,rce,injection"
CVE-2022-1388,Blocked,F5 BIG-IP iControl - REST Auth Bypass RCE,critical,9.8,CWE-306,"f5,bigip,cve,cve2022,rce,mirai,kev"
CVE-2022-35914,Blocked,GLPI <=10.0.2 - Remote Command Execution,critical,9.8,CWE-74,"cve,cve2022,glpi,rce,kev"
CVE-2017-7269,Not Blocked,Windows Server 2003 & IIS 6.0 - Remote Code Execution,critical,9.8,CWE-119,"cve,cve2017,rce,windows,iis,kev"
CVE-2020-7961,Blocked,Liferay Portal Unauthenticated < 7.2.1 CE GA2 - Remote Code Execution,critical,9.8,CWE-502,"cve,cve2020,rce,liferay,kev"
CVE-2016-10033,Not Blocked,WordPress PHPMailer < 5.2.18 - Remote Code Execution,critical,9.8,CWE-77,"cve,cve2016,rce,edb,wordpress"
CVE-2019-16920,Partial block (66.66666666666666%),D-Link Routers - Remote Code Execution,critical,9.8,CWE-78,"cve,cve2019,dlink,rce,router,unauth,kev"
CVE-2019-11580,Blocked,Atlassian Crowd and Crowd Data Center Unauthenticated Remote Code Execution,critical,9.8,None,"cve,cve2019,atlassian,rce,kev,cisa"
CVE-2021-32682,Not Blocked,elFinder 2.1.58 - Remote Code Execution,critical,9.8,"CWE-22,CWE-78,CWE-918","cve,cve2021,elfinder,misconfig,rce,oss"
CVE-2020-14750,Blocked,Oracle WebLogic Server - Remote Command Execution,critical,9.8,None,"cve,cve2020,rce,oracle,weblogic,unauth,kev"
CVE-2019-20183,Blocked,Simple Employee Records System 1.0 - Unrestricted File Upload,high,7.2,CWE-434,"edb,cve,cve2019,rce,intrusive,fileupload"
CVE-2018-20526,Blocked,Roxy Fileman 1.4.5 - Unrestricted File Upload,critical,9.8,CWE-434,"cve,cve2018,roxy,fileman,rce,fileupload,intrusive,packetstorm,edb"
CVE-2014-6271,Blocked,ShellShock - Remote Code Execution,critical,9.8,CWE-78,"cve,cve2014,rce,shellshock,kev"
CVE-2017-5638,Blocked,Apache Struts 2 - Remote Command Execution,critical,10,CWE-20,"cve,cve2017,apache,kev,msf,struts,rce"
CVE-2016-6277,Not Blocked,NETGEAR Routers - Remote Code Execution,high,8.8,CWE-352,"cve,cve2016,netgear,rce,iot,kev"
CVE-2020-24949,Blocked,PHP-Fusion 9.03.50 - Remote Code Execution,high,8.8,CWE-77,"rce,php,packetstorm,cve,cve2020,phpfusion"
CVE-2019-5127,Not Blocked,YouPHPTube Encoder 2.3 - Remote Command Injection,critical,9.8,CWE-78,"cve,cve2019,rce"
CVE-2021-24499,Partial block (50.0%),WordPress Workreap - Remote Code Execution,critical,9.8,CWE-434,"cve,cve2021,rce,workreap,wpscan,wordpress,wp-plugin,intrusive,wp"
CVE-2022-1040,Blocked,Sophos Firewall <=18.5 MR3 - Remote Code Execution,critical,9.8,CWE-287,"cve,cve2022,sophos,firewall,auth-bypass,rce,kev"
CVE-2022-29303,Blocked,SolarView Compact 6.00 - OS Command Injection,critical,9.8,CWE-77,"cve,cve2022,rce,injection,solarview,edb"
CVE-2021-36380,Blocked,Sunhillo SureLine <8.7.0.1.1 - Unauthenticated OS Command Injection,critical,9.8,CWE-78,"cve,cve2021,sureline,rce,oast"
CVE-2019-20224,Partial block (50.0%),Pandora FMS 7.0NG - Remote Command Injection,high,8.8,CWE-78,"pandorafms,rce,cve,cve2019,authenticated,oast"
CVE-2021-25281,Blocked,SaltStack Salt <3002.5 - Auth Bypass,critical,9.8,CWE-287,"cve,cve2021,saltapi,rce,saltstack,unauth"
CVE-2021-36356,Blocked,Kramer VIAware - Remote Code Execution,critical,9.8,CWE-434,"viaware,cve,cve2021,kramer,edb,rce"
CVE-2018-10562,Blocked,Dasan GPON Devices - Remote Code Execution,critical,9.8,CWE-78,"cve,cve2018,dasan,gpon,rce,oast,kev"
CVE-2021-44228,Blocked,Apache Log4j2 Remote Code Injection,critical,10,CWE-502,"cve,cve2021,rce,oast,log4j,injection,kev"
CVE-2018-1000130,Blocked,Jolokia Agent - JNDI Code Injection,high,8.1,CWE-74,"cve,cve2018,jolokia,rce,jndi,proxy"
CVE-2019-16759,Blocked,vBulletin v5.0.0-v5.5.4 - Remote Command Execution,critical,9.8,CWE-94,"cve,cve2019,rce,kev,seclists,vbulletin"
CVE-2013-2251,Blocked,Apache Struts 2 - DefaultActionMapper Prefixes OGNL Code Execution,critical,None,None,"cve,cve2013,rce,struts,apache,ognl,kev"
CVE-2021-25297,Not Blocked,Nagios XI versions 5.5.6 to 5.7.5 - Command Injection,high,8.8,CWE-78,"rce,oast,authenticated,msf,cve,cve2021,nagiosxi,kev"
CVE-2022-0885,Not Blocked,Member Hero <= 1.0.9 - Unauthenticated Remote Code Execution,critical,9.8,CWE-94,"unauth,wpscan,wp-plugin,rce,wp,wordpress,member-hero,cve,cve2022"
CVE-2018-16341,Not Blocked,Nuxeo <10.3 - Remote Code Execution,high,None,None,"cve,cve2018,nuxeo,ssti,rce,bypass"
CVE-2021-32789,Blocked,WooCommerce Blocks 2.5 to 5.5 - Unauthenticated SQL Injection,high,7.5,CWE-89,"cve,cve2021,wordpress,woocommerce,sqli,wp-plugin,wp,wpscan"
CVE-2021-21972,Not Blocked,VMware vSphere Client (HTML5) - Remote Code Execution,critical,9.8,CWE-269,"cve2021,vmware,rce,vcenter,kev,packetstorm,cve"
CVE-2020-13942,Blocked,Apache Unomi <1.5.2 - Remote Code Execution,critical,9.8,CWE-74,"cve,cve2020,apache,rce"
CVE-2021-41653,Blocked,TP-Link - OS Command Injection,critical,9.8,CWE-94,"cve,cve2021,tplink,rce,router"
CVE-2015-8349,Blocked,SourceBans <2.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2015,xss,sourcebans"
CVE-2019-6340,Blocked,Drupal - Remote Code Execution,high,8.1,CWE-502,"cve,cve2019,drupal,rce,kev,cisa"
CVE-2019-3929,Blocked,Barco/AWIND OEM Presentation Platform - Remote Command Injection,critical,9.8,CWE-78,"tenable,cve,cve2019,oast,injection,kev,edb,rce,packetstorm"
CVE-2020-24186,Not Blocked,WordPress wpDiscuz <=7.0.4 - Remote Code Execution,critical,10,CWE-434,"rce,fileupload,packetstorm,cve,cve2020,wordpress,wp-plugin,intrusive"
CVE-2020-7209,Blocked,LinuxKI Toolset <= 6.01 - Remote Command Execution,critical,9.8,None,"cve,cve2020,rce,packetstorm"
CVE-2021-22986,Blocked,F5 BIG-IP iControl REST unauthenticated RCE,critical,9.8,None,"bigip,cve,cve2021,rce,kev,packetstorm"
CVE-2022-24816,Blocked,Geoserver Server - Code Injection,critical,9.8,CWE-94,"cve,cve2022,geoserver,rce"
CVE-2021-21087,Not Blocked,Adobe ColdFusion - Remote Code Execution,medium,5.4,CWE-79,"rce,adobe,misc,coldfusion"
CVE-2020-14883,Blocked,Oracle Fusion Middleware WebLogic Server Administration Console - Remote Code Execution,high,7.2,None,"oracle,rce,weblogic,kev,packetstorm,cve,cve2020"
CVE-2020-15920,Blocked,Mida eFramework <=2.9.0 - Remote Command Execution,critical,9.8,CWE-78,"cve,cve2020,mida,rce,packetstorm"
CVE-2022-22965,Blocked,Spring - Remote Code Execution,critical,9.8,CWE-94,"cve,cve2022,rce,spring,injection,oast,intrusive,kev"
CVE-2017-14535,Blocked,Trixbox - 2.8.0.4 OS Command Injection,high,8.8,CWE-78,"cve,cve2017,trixbox,rce,injection,edb"
CVE-2021-30461,Blocked,VoipMonitor <24.61 - Remote Code Execution,critical,9.8,CWE-94,"cve,cve2021,rce,voipmonitor"
CVE-2021-33564,Not Blocked,Ruby Dragonfly <1.4.0 - Remote Code Execution,critical,9.8,CWE-88,"cve,cve2021,rce,ruby,injection"
CVE-2021-25298,Not Blocked,Nagios XI 5.5.6 to 5.7.5 - Command Injection,high,8.8,CWE-78,"oast,authenticated,msf,cve,cve2021,nagiosxi,rce,kev"
CVE-2022-24112,Partial block (50.0%),Apache APISIX - Remote Code Execution,critical,9.8,CWE-290,"cve,cve2022,apache,rce,apisix,oast,kev"
CVE-2019-11581,Not Blocked,Atlassian Jira Server-Side Template Injection,critical,9.8,CWE-74,"cve,cve2019,atlassian,jira,ssti,rce,kev,cisa"
CVE-2017-10271,Partial block (50.0%),Oracle WebLogic Server - Remote Command Execution,high,7.5,None,"weblogic,oast,kev,vulhub,cve,cve2017,rce,oracle"
CVE-2021-20167,Blocked,Netgear RAX43 1.0.3.96 - Command Injection/Authentication Bypass Buffer Overrun,high,8,CWE-77,"tenable,cve,cve2021,netgear,rce,router"
CVE-2019-2729,Partial block (33.33333333333333%),Oracle WebLogic Server Administration Console - Remote Code Execution,critical,9.8,CWE-284,"cve,cve2019,oracle,rce,weblogic"
CVE-2020-2551,Not Blocked,Oracle WebLogic Server - Remote Code Execution,critical,9.8,None,"cve,cve2020,oracle,weblogic,rce,unauth"
CVE-2020-15148,Blocked,Yii 2 < 2.0.38 - Remote Code Execution,critical,10,CWE-502,"cve,cve2020,rce,yii"
CVE-2021-26855,Not Blocked,Microsoft Exchange Server SSRF Vulnerability,critical,9.8,None,"cve,cve2021,ssrf,rce,exchange,oast,microsoft,kev"
CVE-2020-9484,Blocked,Apache Tomcat Remote Command Execution,high,7,CWE-502,"rce,packetstorm,cve,cve2020,apache,tomcat"
CVE-2019-5434,Partial block (50.0%),Revive Adserver 4.2 - Remote Code Execution,critical,9.8,CWE-502,"edb,packetstorm,cve,cve2019,revive,adserver,rce"
CVE-2018-15961,Not Blocked,Adobe ColdFusion - Unrestricted File Upload Remote Code Execution,critical,9.8,CWE-434,"cve,cve2018,adobe,rce,coldfusion,fileupload,kev,intrusive"
CVE-2019-12725,Blocked,Zeroshell 3.9.0 - Remote Command Execution,critical,9.8,CWE-78,"cve,cve2019,rce,zeroshell"
CVE-2018-1207,Not Blocked,Dell iDRAC7/8 Devices - Remote Code Injection,critical,9.8,CWE-94,"cve,cve2018,dell,injection,rce"
CVE-2022-21705,Not Blocked,October CMS -  Remote Code Execution,high,7.2,CWE-74,"cve,cve2022,authenticated,rce,cms,octobercms,injection"
