cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2012-0996,Blocked,11in1 CMS 1.2.1 - Local File Inclusion (LFI),high,None,None,"cve,cve2012,lfi,edb"
CVE-2019-7315,Not Blocked,Genie Access WIP3BVAF IP Camera - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,camera,genie,lfi,iot"
CVE-2020-17518,Partial block (50.0%),Apache Flink 1.5.1 - Local File Inclusion,high,7.5,CWE-22,"lfi,flink,fileupload,vulhub,cve,cve2020,apache,intrusive"
CVE-2010-1315,Blocked,Joomla! Component webERPcustomer - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2020-5405,Blocked,Spring Cloud Config - Local File Inclusion,medium,6.5,CWE-22,"cve,cve2020,lfi,springcloud"
CVE-2010-1470,Blocked,Joomla! Component Web TV 1.0 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2018-18925,Blocked,Gogs (Go Git Service) 0.11.66 - Remote Code Execution,critical,9.8,CWE-384,"gogs,lfi,rce,vulhub,cve,cve2018"
CVE-2020-5410,Blocked,Spring Cloud Config Server - Local File Inclusion,high,7.5,CWE-22,"cve,cve2020,lfi,springcloud,config,traversal,kev"
CVE-2015-2996,Blocked,SysAid Help Desk <15.2 - Local File Disclosure,high,7.5,CWE-22,"cve,cve2015,sysaid,lfi,seclists"
CVE-2022-1119,Blocked,WordPress Simple File List <3.2.8 - Local File Inclusion,high,7.5,CWE-22,"wp,wp-plugin,wpscan,cve,cve2022,lfi,wordpress"
CVE-2015-1000012,Blocked,WordPress MyPixs <=0.3 - Local File Inclusion,high,7.5,CWE-200,"cve2015,wordpress,wp-plugin,lfi,wpscan,cve"
CVE-2010-0696,Blocked,Joomla! Component Jw_allVideos - Arbitrary File Retrieval,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-1982,Blocked,Joomla! Component JA Voice 2.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2018-20470,Blocked,Tyto Sahi pro 7.x/8.x - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,lfi,packetstorm"
CVE-2010-1540,Blocked,Joomla! Component com_blog - Directory Traversal,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-1658,Blocked,Joomla! Component NoticeBoard 1.3 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-4231,Not Blocked,Camtron CMNC-200 IP Camera - Directory Traversal,high,None,None,"cve,cve2010,iot,lfi,camera,edb"
CVE-2010-2050,Blocked,Joomla! Component MS Comment 0.8.0b - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2022-40734,Blocked,Laravel Filemanager v2.5.1 - Local File Inclusion,medium,6.5,CWE-22,"cve,cve2022,laravel,unisharp,lfi,traversal"
CVE-2019-12314,Not Blocked,Deltek Maconomy 2.2.5 - Local File Inclusion,critical,9.8,CWE-22,"cve,cve2019,lfi,packetstorm"
CVE-2018-17246,Blocked,Kibana - Local File Inclusion,critical,9.8,CWE-829,"cve,cve2018,lfi,kibana,vulhub"
CVE-2010-1312,Blocked,Joomla! Component News Portal 1.5.x - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2009-1496,Blocked,Joomla! Cmimarketplace 0.1 - Local File Inclusion,high,8.6,CWE-22,"joomla,lfi,edb,cve,cve2009"
CVE-2021-3019,Not Blocked,ffay lanproxy Directory Traversal,high,7.5,CWE-22,"cve,cve2021,lanproxy,lfi"
CVE-2010-1977,Blocked,Joomla! Component J!WHMCS Integrator 1.5.0 - Local File Inclusion,high,None,None,"edb,cve,cve2010,joomla,lfi"
CVE-2010-1719,Blocked,Joomla! Component MT Fire Eagle 1.2 - Local File Inclusion,high,None,None,"lfi,edb,cve,cve2010,joomla"
CVE-2010-1955,Blocked,Joomla! Component Deluxe Blog Factory 1.1.2 - Local File Inclusion,high,None,None,"lfi,edb,cve,cve2010,joomla"
CVE-2017-5982,Blocked,Kodi 17.1 - Local File Inclusion,high,7.5,CWE-98,"cve2017,kodi,lfi,edb,cve"
CVE-2007-4504,Blocked,Joomla! RSfiles <=1.0.2 - Local File Inclusion,high,8.6,CWE-22,"lfi,edb,cve,cve2007,joomla"
CVE-2010-1875,Blocked,Joomla! Component Property - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2014-6308,Blocked,Osclass Security Advisory 3.4.1 - Local File Inclusion,high,None,None,"cve,cve2014,lfi,packetstorm"
CVE-2018-14728,Blocked,Responsive filemanager 9.13.1 Server-Side Request Forgery,critical,9.8,CWE-918,"cve,cve2018,ssrf,lfi,packetstorm,edb"
CVE-2010-2920,Blocked,Joomla! Component Foobla Suggestions 1.5.1.2 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2019-20085,Blocked,TVT NVMS 1000 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,iot,lfi,kev,edb,packetstorm"
CVE-2019-13396,Not Blocked,FlightPath - Local File Inclusion,medium,5.3,CWE-22,"cve,cve2019,flightpath,lfi,edb"
CVE-2010-1601,Blocked,Joomla! Component JA Comment - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2014-5258,Blocked,webEdition 6.3.8.0 - Directory Traversal,high,None,None,"edb,packetstorm,cve,cve2014,lfi"
CVE-2020-35736,Blocked,GateOne 1.1 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2020,gateone,lfi"
CVE-2021-40978,Blocked,MKdocs 1.2.2 - Directory Traversal,high,7.5,CWE-22,"cve,cve2021,mkdocs,lfi"
CVE-2013-5979,Blocked,Xibo 1.2.2/1.4.1 - Directory Traversal,high,None,None,"cve,cve2013,lfi,edb"
CVE-2021-21234,Blocked,Spring Boot Actuator Logview Directory Traversal,high,7.7,CWE-22,"cve,cve2021,springboot,lfi,actuator"
CVE-2010-1659,Blocked,Joomla! Component Ultimate Portfolio 1.0 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2020-12116,Not Blocked,Zoho ManageEngine OpManger - Arbitrary File Read,high,7.5,CWE-22,"cve,cve2020,zoho,lfi,manageengine"
CVE-2010-1340,Blocked,Joomla! Component com_jresearch - 'Controller' Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2018-19753,Blocked,Tarantella Enterprise <3.11 - Local File Inclusion,high,7.5,CWE-22,"packetstorm,seclists,cve,cve2018,tarantella,lfi"
CVE-2019-18922,Not Blocked,Allied Telesis AT-GS950/8 - Local File Inclusion,high,7.5,CWE-22,"allied,lfi,packetstorm,cve,cve2019"
CVE-2021-39316,Blocked,WordPress DZS Zoomsounds <=6.50 - Local File Inclusion,high,7.5,CWE-22,"wordpress,wp-plugin,zoomsounds,wpscan,packetstorm,cve,wp,cve2021,lfi"
CVE-2010-2128,Blocked,Joomla! Component JE Quotation Form 1.0b1 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2009-4679,Blocked,Joomla! Portfolio Nexus - Remote File Inclusion,high,None,None,"cve,cve2009,joomla,lfi,nexus,edb"
CVE-2008-5587,Blocked,phpPgAdmin <=4.2.1 - Local File Inclusion,medium,None,None,"cve,cve2008,lfi,phppgadmin,edb"
CVE-2013-7240,Blocked,WordPress Plugin Advanced Dewplayer 1.2 - Directory Traversal,high,7.5,CWE-22,"wp-plugin,lfi,edb,seclists,cve,cve2013,wordpress"
CVE-2022-29298,Blocked,SolarView Compact 6.00 - Local File Inclusion,high,7.5,CWE-22,"lfi,solarview,edb,cve,cve2022"
CVE-2018-15138,Blocked,LG-Ericsson iPECS NMS 30M - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,ericsson,lfi,traversal,edb"
CVE-2015-4414,Blocked,WordPress SE HTML5 Album Audio Player 1.1.0 - Directory Traversal,high,None,None,"cve,cve2015,wordpress,wp-plugin,lfi,edb,packetstorm"
CVE-2018-19365,Blocked,Wowza Streaming Engine Manager 4.7.4.01 - Directory Traversal,critical,9.1,CWE-22,"cve,cve2018,wowza,lfi"
CVE-2010-2857,Blocked,Joomla! Component Music Manager - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2020-27191,Blocked,LionWiki <3.2.12 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2020,lionwiki,lfi,oss"
CVE-2021-3223,Blocked,Node RED Dashboard <2.26.2 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,node-red-dashboard,lfi"
CVE-2010-1472,Blocked,Joomla! Component Horoscope 1.5.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2020-13158,Blocked,Artica Proxy Community Edition <4.30.000000 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2020,artica,lfi"
CVE-2017-16877,Not Blocked,Nextjs <2.4.1 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2017,nextjs,lfi,traversal"
CVE-2018-10956,Blocked,IPConfigure Orchid Core VMS 2.0.5 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,orchid,vms,lfi,edb"
CVE-2010-2682,Blocked,Joomla! Component Realtyna Translator 1.0.15 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2021-45043,Blocked,HD-Network Realtime Monitoring System 2.0 - Local File Inclusion,high,7.5,CWE-22,"camera,edb,cve,cve2021,hdnetwork,lfi,iot"
CVE-2022-31268,Blocked,Gitblit 1.9.3 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2022,lfi,gitblit"
CVE-2010-5286,Blocked,Joomla! Component Jstore - 'Controller' Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2009-0932,Blocked,Horde/Horde Groupware - Local File Inclusion,high,8.6,CWE-22,"cve,cve2009,horde,lfi,traversal,edb"
CVE-2021-43778,Blocked,GLPI plugin Barcode < 2.6.1 - Path Traversal Vulnerability.,high,7.5,CWE-22,"glpi,cve,cve2021,lfi,plugin,traversal"
CVE-2022-36642,Blocked,Omnia MPX 1.5.0+r1 - Local File Inclusion,critical,9.8,CWE-862,"traversal,omnia,edb,cve,cve2022,lfi"
CVE-2020-8209,Blocked,Citrix XenMobile Server - Local File Inclusion,high,7.5,CWE-22,"cve,cve2020,citrix,lfi,xenmobile"
CVE-2010-0157,Blocked,Joomla! Component com_biblestudy - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2016-2389,Blocked,SAP xMII 15.0 for SAP NetWeaver 7.4 - Local File Inclusion,high,7.5,CWE-22,"lfi,sap,packetstorm,edb,cve,cve2016"
CVE-2010-1306,Blocked,Joomla! Component Picasa 2.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2018-9205,Blocked,Drupal avatar_uploader v7.x-1.0-beta8 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,lfi,drupal,edb"
CVE-2010-2035,Blocked,Joomla! Component Percha Gallery 1.6 Beta - Directory Traversal,high,None,None,"packetstorm,cve,cve2010,joomla,lfi,edb"
CVE-2018-7490,Blocked,uWSGI PHP Plugin Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,uwsgi,php,lfi,plugin,edb"
CVE-2010-1858,Blocked,Joomla! Component SMEStorage - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2011-0049,Blocked,Majordomo2 - SMTP/HTTP Directory Traversal,high,None,None,"cve,cve2011,majordomo2,lfi,edb"
CVE-2022-47945,Blocked,Thinkphp Lang - Local File Inclusion,critical,9.8,None,"cve,cve2022,thinkphp,lfi"
CVE-2010-1607,Blocked,Joomla! Component WMI 1.5.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2015-3897,Blocked,Bonita BPM Portal <6.5.3 - Local File Inclusion,high,7.5,CWE-22,"unauth,packetstorm,cve,cve2015,bonita,lfi"
CVE-2019-14251,Blocked,T24 Web Server - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,temenos,lfi,unauth"
CVE-2010-1307,Blocked,Joomla! Component Magic Updater - Local File Inclusion,high,None,None,"edb,cve,cve2010,joomla,lfi"
CVE-2018-12054,Blocked,Schools Alert Management Script - Arbitrary File Read,high,7.5,CWE-22,"cve,cve2018,lfi,edb"
CVE-2018-13980,Blocked,Zeta Producer Desktop CMS <14.2.1 - Local File Inclusion,medium,5.5,CWE-22,"cve,cve2018,lfi,edb,packetstorm"
CVE-2019-11510,Not Blocked,Pulse Connect Secure SSL VPN Arbitrary File Read,critical,10,CWE-22,"cve,cve2019,pulsesecure,lfi,kev"
CVE-2021-23241,Not Blocked,MERCUSYS Mercury X18G 1.0.5 Router - Local File Inclusion,medium,5.3,CWE-22,"cve,cve2021,iot,lfi,router"
CVE-2018-3714,Not Blocked,node-srv - Local File Inclusion,medium,6.5,CWE-22,"cve,cve2018,nodejs,lfi,hackerone"
CVE-2019-10717,Blocked,BlogEngine.NET 3.3.7.0 - Local File Inclusion,high,7.1,CWE-22,"cve,cve2019,blogengine,lfi,traversal"
CVE-2010-2861,Blocked,Adobe ColdFusion 8.0/8.0.1/9.0/9.0.1 LFI,high,None,None,"adobe,kev,vulhub,cve,cve2010,coldfusion,lfi"
CVE-2020-29453,Not Blocked,"Jira Server Pre-Auth - Arbitrary File Retrieval (WEB-INF, META-INF)",medium,5.3,CWE-22,"cve,cve2020,atlassian,jira,lfi"
CVE-2018-13379,Blocked,Fortinet FortiOS - Credentials Disclosure,critical,9.8,CWE-22,"cve,cve2018,fortios,lfi,kev"
CVE-2008-6222,Blocked,Joomla! ProDesk 1.0/1.2 - Local File Inclusion,high,8.6,CWE-22,"cve2008,joomla,lfi,edb,cve"
CVE-2010-3203,Blocked,Joomla! Component PicSell 1.0 - Arbitrary File Retrieval,high,None,None,"edb,cve,cve2010,joomla,lfi"
CVE-2010-2918,Blocked,Joomla! Component Visites 1.1 - MosConfig_absolute_path Remote File Inclusion,high,None,None,"joomla,lfi,edb,cve,cve2010"
CVE-2012-0981,Blocked,phpShowtime 2.0 - Directory Traversal,high,None,None,"phpshowtime,edb,cve,cve2012,lfi"
CVE-2021-36749,Blocked,Apache Druid - Local File Inclusion,medium,6.5,CWE-668,"cve,cve2021,apache,lfi,auth-bypass,druid"
CVE-2021-45968,Partial block (33.33333333333333%),Pascom CPS  - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,pascom,lfi"
CVE-2010-1474,Blocked,Joomla! Component Sweetykeeper 1.5 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2021-30497,Blocked,Ivanti Avalanche 6.3.2 - Local File Inclusion,high,7.5,CWE-36,"cve,cve2021,avalanche,traversal,lfi"
CVE-2021-41381,Not Blocked,Payara Micro Community 5.2021.6 Directory Traversal,high,7.5,CWE-22,"cve,cve2021,payara,lfi"
CVE-2014-9609,Blocked,Netsweeper 4.0.8 - Directory Traversal,medium,5.3,CWE-22,"cve2014,netsweeper,lfi,packetstorm,cve"
CVE-2013-7091,Blocked,Zimbra Collaboration Server 7.2.2/8.0.2 Local File Inclusion,critical,None,None,"zimbra,lfi,edb,cve,cve2013"
CVE-2010-0942,Blocked,Joomla! Component com_jvideodirect - Directory Traversal,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2021-21402,Blocked,Jellyfin <10.7.0 - Local File Inclusion,medium,6.5,CWE-22,"cve,cve2021,jellyfin,lfi"
CVE-2010-0943,Blocked,Joomla! Component com_jashowcase - Directory Traversal,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2019-11013,Not Blocked,Nimble Streamer <=3.5.4-9 - Local File Inclusion,medium,6.5,CWE-22,"cve2019,lfi,nimble,edb,packetstorm,cve"
CVE-2017-14849,Not Blocked,Node.js <8.6.0 - Directory Traversal,high,7.5,CWE-22,"cve,cve2017,nodejs,lfi"
CVE-2010-4282,Blocked,phpShowtime 2.0 - Directory Traversal,high,None,None,"phpshowtime,edb,cve,cve2010,lfi,joomla"
CVE-2010-3426,Blocked,Joomla! Component Jphone 1.0 Alpha 3 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2018-16059,Blocked,WirelessHART Fieldgate SWG70 3.0 - Local File Inclusion,medium,5.3,CWE-22,"cve,cve2018,iot,lfi,edb"
CVE-2014-2383,Blocked,Dompdf < v0.6.0 - Local File Inclusion,high,None,None,"cve,lfi,wp-plugin,wpscan,cve2014,dompdf,wordpress,wp,edb,seclists"
CVE-2020-25540,Blocked,ThinkAdmin 6 - Local File Inclusion,high,7.5,CWE-22,"thinkadmin,lfi,edb,packetstorm,cve,cve2020"
CVE-2010-1723,Blocked,Joomla! Component iNetLanka Contact Us Draw Root Map 1.1 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2013-3827,Blocked,Javafaces LFI,medium,None,None,"edb,cve,cve2013,lfi,javafaces,oracle"
CVE-2010-1471,Blocked,Joomla! Component Address Book 1.5.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-1475,Blocked,Joomla! Component Preventive And Reservation 1.0.5 - Local File Inclusion,high,None,None,"edb,cve,cve2010,joomla,lfi"
CVE-2021-25864,Blocked,Hue Magic 3.0.0 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,huemagic,lfi"
CVE-2010-2507,Blocked,Joomla! Component Picasa2Gallery 1.2.8 - Local File Inclusion,high,None,None,"edb,packetstorm,cve,cve2010,joomla,lfi"
CVE-2015-2166,Blocked,Ericsson Drutt MSDP - Local File Inclusion,high,None,None,"cve,cve2015,lfi,ericsson,edb,packetstorm"
CVE-2019-9726,Blocked,Homematic CCU3 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,homematic,lfi"
CVE-2022-23347,Blocked,BigAnt Server v5.6.06 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2022,bigant,lfi"
CVE-2015-5469,Blocked,WordPress MDC YouTube Downloader 2.1.0 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2015,wp,lfi"
CVE-2020-14864,Blocked,Oracle Fusion - Directory Traversal/Local File Inclusion,high,7.5,None,"cve,cve2020,oracle,lfi,kev,packetstorm"
CVE-2010-1714,Blocked,Joomla! Component Arcade Games 1.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2019-3396,Blocked,Atlassian Confluence Server - Path Traversal,critical,9.8,CWE-22,"cve,cve2019,atlassian,confluence,lfi,rce,kev,packetstorm"
CVE-2016-7552,Blocked,Trend Micro Threat Discovery Appliance 2.6.1062r1 - Authentication Bypass,critical,9.8,CWE-22,"msf,cve,cve2016,lfi,auth,bypass"
CVE-2022-29014,Blocked,Razer Sila Gaming Router 2.0.441_api-2.0.418 - Local File Inclusion,high,7.5,None,"cve,cve2022,razer,lfi,router,edb"
CVE-2011-3315,Blocked,"Cisco CUCM, UCCX, and Unified IP-IVR- Directory Traversal",high,None,None,"cve,cve2011,lfi,cisco,edb"
CVE-2006-2842,Blocked,Squirrelmail <=1.4.6 - Local File Inclusion,high,8.6,CWE-22,"cve,cve2006,lfi,squirrelmail,edb"
CVE-2021-39312,Blocked,WordPress True Ranker <2.2.4 - Local File Inclusion,high,7.5,"CWE-22,CWE-22","unauth,lfr,wpscan,cve,cve2021,wp-plugin,lfi,wp,wordpress"
CVE-2020-17519,Blocked,Apache Flink - Local File Inclusion,high,7.5,CWE-552,"cve,cve2020,apache,lfi,flink"
CVE-2021-43495,Not Blocked,AlquistManager Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,lfi,alquist"
CVE-2021-43798,Not Blocked,Grafana v8.x Arbitrary File Read,high,7.5,CWE-22,"cve,cve2021,grafana,lfi"
CVE-2022-31656,Not Blocked,VMware - Local File Inclusion,critical,9.8,CWE-287,"cve,cve2022,vmware,lfi"
CVE-2009-2015,Blocked,Joomla! MooFAQ 1.0 - Local File Inclusion,high,8.6,CWE-22,"joomla,lfi,edb,cve,cve2009"
CVE-2019-18665,Blocked,DOMOS 5.5 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,domos,lfi"
CVE-2020-35580,Blocked,SearchBlox <9.2.2 - Local File Inclusion,high,7.5,CWE-522,"cve,cve2020,lfi"
CVE-2022-37299,Blocked,Shirne CMS 1.2.0 - Local File Inclusion,medium,6.5,CWE-22,"cve,cve2022,shirnecms,lfi"
CVE-2022-32409,Blocked,Portal do Software Publico Brasileiro i3geo 7.0.5 - Local File Inclusion,critical,9.8,CWE-94,"cve,cve2022,i3geo,lfi"
CVE-2015-3035,Not Blocked,TP-LINK - Local File Inclusion,high,8.6,CWE-22,"router,lfi,seclists,cve,cve2015,tplink,kev"
CVE-2018-20985,Blocked,WordPress Payeezy Pay <=2.97 - Local File Inclusion,critical,9.8,CWE-20,"cve,cve2018,wordpress,lfi,plugin"
CVE-2011-1669,Blocked,WP Custom Pages 0.5.0.1 - Local File Inclusion (LFI),high,None,None,"edb,cve,cve2011,wordpress,wp-plugin,lfi"
CVE-2015-4074,Blocked,Joomla! Helpdesk Pro plugin <1.4.0 - Local File Inclusion,high,7.5,CWE-22,"lfi,packetstorm,edb,cve,cve2015,joomla,plugin"
CVE-2014-10037,Blocked,DomPHP 0.83 - Directory Traversal,high,None,None,"cve,cve2014,lfi,edb"
CVE-2012-0991,Blocked,OpenEMR 4.1 - Local File Inclusion,high,None,None,"lfi,openemr,traversal,edb,cve,cve2012"
CVE-2010-1314,Blocked,Joomla! Component Highslide 1.5 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2020-23575,Not Blocked,Kyocera Printer d-COPIA253MF - Directory Traversal,high,7.5,CWE-22,"cve,cve2020,printer,iot,lfi,edb"
CVE-2019-3799,Blocked,Spring Cloud Config Server - Local File Inclusion,medium,6.5,CWE-22,"cve,cve2019,lfi"
CVE-2022-1390,Blocked,WordPress Admin Word Count Column 2.2 - Local File Inclusion,critical,9.8,CWE-22,"packetstorm,wpscan,cve,cve2022,wordpress,wp-plugin,lfi,wp"
CVE-2010-1352,Blocked,Joomla! Component Juke Box 1.7 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2022-38794,Not Blocked,Zaver - Local File Inclusion,high,7.5,CWE-22,"cve,cve2022,lfi,zaver"
CVE-2010-1473,Blocked,Joomla! Component Advertising 0.25 - Local File Inclusion,high,None,None,"joomla,lfi,edb,packetstorm,cve,cve2010"
CVE-2014-4940,Blocked,WordPress Plugin Tera Charts - Directory Traversal,high,None,None,"cve,cve2014,wordpress,wp-plugin,lfi"
CVE-2021-35380,Blocked,TermTalk Server 3.24.0.2 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,termtalk,lfi,unauth,lfr,edb"
CVE-2018-18777,Blocked,Microstrategy Web 7 - Local File Inclusion,medium,4.3,CWE-22,"traversal,edb,packetstorm,cve,cve2018,microstrategy,lfi"
CVE-2015-4632,Blocked,Koha 3.20.1 - Directory Traversal,high,7.5,CWE-22,"cve,cve2015,lfi,edb"
CVE-2010-1476,Blocked,Joomla! Component AlphaUserPoints 1.5.5 - Local File Inclusion,high,None,None,"joomla,lfi,edb,packetstorm,cve,cve2010"
CVE-2010-0982,Blocked,Joomla! Component com_cartweberp - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2018-3760,Not Blocked,Ruby On Rails - Local File Inclusion,high,7.5,CWE-200,"cve,cve2018,rails,lfi,ruby,vulhub,seclists"
CVE-2020-8641,Blocked,Lotus Core CMS 1.0.1 - Local File Inclusion,high,8.8,CWE-22,"cve2020,lfi,lotus,cms,edb,cve"
CVE-2010-2045,Blocked,Joomla! Component FDione Form Wizard 1.0.2 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2014-5368,Blocked,WordPress Plugin WP Content Source Control - Directory Traversal,high,None,None,"cve,cve2014,wordpress,wp-plugin,lfi,edb,seclists"
CVE-2021-42013,Not Blocked,Apache 2.4.49/2.4.50 - Path Traversal and Remote Code Execution,critical,9.8,CWE-22,"cve,cve2021,lfi,apache,rce,misconfig,traversal,kev"
CVE-2020-25780,Blocked,Commvault CommCell - Local File Inclusion,high,7.5,CWE-22,"cve,cve2020,commvault,lfi"
CVE-2010-1657,Blocked,Joomla! Component SmartSite 1.0.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2012-4253,Blocked,MySQLDumper 1.24.4 - Directory Traversal,high,None,None,"packetstorm,cve,cve2012,lfi,edb"
CVE-2018-18778,Not Blocked,ACME mini_httpd <1.30 - Local File Inclusion,medium,6.5,CWE-200,"cve,cve2018,lfi,mini_httpd"
CVE-2010-1717,Blocked,Joomla! Component iF surfALERT 1.2 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2022-23854,Blocked,AVEVA InTouch Access Anywhere Secure Gateway - Local File Inclusion,high,7.5,CWE-23,"lfi,packetstorm,cve,cve2022,aveva,intouch"
CVE-2010-1983,Blocked,Joomla! Component redTWITTER 1.0 - Local File Inclusion,high,None,None,"joomla,lfi,edb,packetstorm,cve,cve2010"
CVE-2018-19458,Blocked,PHP Proxy 3.0.3 - Local File Inclusion,high,7.5,CWE-287,"edb,cve,cve2018,lfi,proxy"
CVE-2010-1302,Blocked,Joomla! Component DW Graph - Local File Inclusion,high,None,None,"edb,cve,cve2010,joomla,lfi,graph"
CVE-2015-9480,Not Blocked,WordPress RobotCPA 5 - Directory Traversal,high,7.5,CWE-22,"wp-plugin,lfi,edb,cve,cve2015,wordpress"
CVE-2010-1533,Blocked,Joomla! Component TweetLA 1.0.1 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2022-41840,Blocked,Welcart eCommerce <=2.7.7 - Local File Inclusion,critical,9.8,CWE-22,"cve,cve2022,wp-plugin,wordpress,wp,lfi,unauth,usc-e-shop"
CVE-2010-1980,Blocked,Joomla! Component Joomla! Flickr 1.0 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2018-10822,Not Blocked,D-Link Routers - Local File Inclusion,high,7.5,CWE-22,"dlink,edb,seclists,cve,cve2018,lfi,router"
CVE-2010-1956,Blocked,Joomla! Component Gadget Factory 1.0.0 - Local File Inclusion,high,None,None,"joomla,lfi,edb,cve,cve2010"
CVE-2014-9119,Blocked,WordPress DB Backup <=4.5 - Local File Inclusion,high,7.5,CWE-22,"lfi,cve,cve2014,wordpress,wp-plugin,wp,backup,wpscan,edb"
CVE-2018-16283,Blocked,WordPress Plugin Wechat Broadcast 1.2.0 - Local File Inclusion,critical,9.8,CWE-22,"edb,seclists,cve,cve2018,wordpress,wp-plugin,lfi"
CVE-2021-43421,Not Blocked,Studio-42 elFinder <2.1.60 - Arbitrary File Upload,critical,9.8,CWE-434,"cve,cve2021,elfinder,upload,rce,intrusive"
CVE-2015-5471,Blocked,Swim Team <= v1.44.10777 - Local File Inclusion,medium,5.3,CWE-22,"cve,cve2015,wordpress,wp-plugin,lfi,wpscan,packetstorm"
CVE-2021-26085,Not Blocked,Atlassian Confluence Server - Local File Inclusion,medium,5.3,CWE-862,"kev,packetstorm,cve,cve2021,confluence,atlassian,lfi"
CVE-2021-28377,Blocked,Joomla! ChronoForums 2.0.11 - Local File Inclusion,medium,5.3,CWE-22,"cve,cve2021,chronoforums,lfi,joomla"
