cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2022-34048,Blocked,Wavlink WN-533A8 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2022,wavlink,xss,router,edb,cve"
CVE-2011-2780,Blocked,Chyrp 2.x - Local File Inclusion,high,None,None,"cve,cve2011,lfi,chyrp"
CVE-2016-5649,Not Blocked,NETGEAR DGN2200 / DGND3700 - Admin Password Disclosure,critical,9.8,CWE-200,"cve,cve2016,iot,netgear,router,packetstorm"
CVE-2021-30128,Not Blocked,Apache OFBiz <17.12.07 - Arbitrary Code Execution,critical,9.8,CWE-502,"cve,cve2021,apache,ofbiz,deserialization,rce"
CVE-2014-6308,Blocked,Osclass Security Advisory 3.4.1 - Local File Inclusion,high,None,None,"cve,cve2014,lfi,packetstorm"
CVE-2018-16763,Blocked,FUEL CMS 1.4.1 - Remote Code Execution,critical,9.8,CWE-74,"cve,cve2018,fuelcms,rce,edb"
CVE-2020-24312,Not Blocked,WordPress Plugin File Manager (wp-file-manager) Backup Disclosure,high,7.5,CWE-552,"cve,cve2020,wordpress,backups,plugin"
CVE-2018-12031,Blocked,Eaton Intelligent Power Manager 1.6 - Directory Traversal,critical,9.8,CWE-22,"edb,cve,cve2018,lfi"
CVE-2019-16313,Not Blocked,ifw8 Router ROM v4.31 - Credential Discovery,high,7.5,CWE-798,"cve,cve2019,exposure,router,iot"
CVE-2018-9161,Not Blocked,PrismaWEB - Credentials Disclosure,critical,9.8,CWE-798,"cve,cve2018,prismaweb,exposure,edb"
CVE-2021-24499,Partial block (50.0%),WordPress Workreap - Remote Code Execution,critical,9.8,CWE-434,"cve,cve2021,rce,workreap,wpscan,wordpress,wp-plugin,intrusive,wp"
CVE-2022-0591,Blocked,Formcraft3 <3.8.28 - Server-Side Request Forgery,critical,9.1,CWE-918,"wp,wp-plugin,wordpress,cve,formcraft3,wpscan,ssrf,cve2022,unauth"
CVE-2020-5405,Blocked,Spring Cloud Config - Local File Inclusion,medium,6.5,CWE-22,"cve,cve2020,lfi,springcloud"
CVE-2020-24903,Blocked,Cute Editor for ASP.NET 6.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,cuteeditor,xss,seclists"
CVE-2021-44515,Not Blocked,Zoho ManageEngine Desktop Central - Remote Code Execution,critical,9.8,CWE-287,"cve,cve2021,zoho,rce,manageengine,kev"
CVE-2010-0944,Blocked,Joomla! Component com_jcollection - Directory Traversal,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2021-3293,Blocked,emlog 5.3.1 Path Disclosure,high,7.5,CWE-22,"cve,cve2021,emlog,fpd"
CVE-2021-25003,Not Blocked,WPCargo < 6.9.0 - Unauthenticated Remote Code Execution,critical,9.8,CWE-434,"rce,wpcargo,unauth,cve,cve2021,wordpress,wp,wp-plugin,wpscan"
CVE-2019-8449,Not Blocked,JIRA Unauthenticated Sensitive Information Disclosure,medium,5.3,CWE-306,"atlassian,jira,disclosure,packetstorm,cve,cve2019"
CVE-2010-4769,Blocked,Joomla! Component Jimtawl 1.0.2 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2022-23178,Not Blocked,Crestron Device - Credentials Disclosure,critical,9.8,CWE-287,"cve,cve2022,crestron,disclosure"
CVE-2021-43734,Blocked,kkFileview v4.0.0 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,kkfileview,traversal,lfi"
CVE-2022-29006,Partial block (50.0%),Directory Management System 1.0 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,sqli,auth-bypass,edb"
CVE-2018-10141,Blocked,Palo Alto Networks PAN-OS GlobalProtect <8.1.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,panos,vpn,globalprotect,xss"
CVE-2021-32820,Blocked,Express-handlebars - Local File Inclusion,high,8.6,CWE-200,"cve,cve2021,expressjs,lfi,xxe"
CVE-2022-0346,Blocked,WordPress XML Sitemap Generator for Google <2.0.4 - Cross-Site Scripting/Remote Code Execution,medium,6.1,CWE-79,"wpscan,cve,cve2022,wp,wordpress,wp-plugin,xss,www-xml-sitemap-generator-org"
CVE-2021-3374,Not Blocked,Rstudio Shiny Server <1.5.16 - Local File Inclusion,medium,5.3,CWE-22,"cve,cve2021,rstudio,traversal"
CVE-2020-28188,Blocked,TerraMaster TOS - Unauthenticated Remote Command Execution,critical,9.8,CWE-78,"cve,cve2020,terramaster,rce,oast,mirai,unauth"
CVE-2019-5127,Not Blocked,YouPHPTube Encoder 2.3 - Remote Command Injection,critical,9.8,CWE-78,"cve,cve2019,rce"
CVE-2022-34046,Not Blocked,Wavlink Sysinit.shtml - Password Exposure,high,7.5,CWE-863,"packetstorm,cve,cve2022,wavlink,router,exposure"
CVE-2010-1719,Blocked,Joomla! Component MT Fire Eagle 1.2 - Local File Inclusion,high,None,None,"lfi,edb,cve,cve2010,joomla"
CVE-2017-11629,Blocked,FineCMS <=5.0.10 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2017,xss,finecms"
CVE-2010-2037,Blocked,Joomla! Component Percha Downloads Attach 1.1 - Directory Traversal,high,None,None,"joomla,edb,packetstorm,cve,cve2010,lfi"
CVE-2021-25111,Blocked,WordPress English Admin <1.5.2 - Open Redirect,medium,6.1,CWE-601,"cve2021,unauth,wpscan,wp-plugin,redirect,wordpress,wp,cve"
CVE-2010-0696,Blocked,Joomla! Component Jw_allVideos - Arbitrary File Retrieval,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2020-8641,Blocked,Lotus Core CMS 1.0.1 - Local File Inclusion,high,8.8,CWE-22,"cve2020,lfi,lotus,cms,edb,cve"
CVE-2021-44848,Not Blocked,Thinfinity VirtualUI User Enumeration,medium,5.3,CWE-287,"virtualui,tenable,cve,cve2021,exposure,thinfinity"
CVE-2015-2080,Blocked,Eclipse Jetty <9.2.9.v20150224 - Sensitive Information Leakage,high,7.5,CWE-200,"cve,cve2015,jetty,packetstorm"
CVE-2022-34045,Blocked,Wavlink WN530HG4 - Access Control,critical,9.8,CWE-798,"cve,cve2022,wavlink,exposure"
CVE-2018-17431,Blocked,Comodo Unified Threat Management Web Console - Remote Code Execution,critical,9.8,CWE-287,"cve2018,comodo,rce,edb,cve"
CVE-2019-16920,Partial block (66.66666666666666%),D-Link Routers - Remote Code Execution,critical,9.8,CWE-78,"cve,cve2019,dlink,rce,router,unauth,kev"
CVE-2010-1478,Blocked,Joomla! Component Jfeedback 1.2 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2022-2488,Blocked,Wavlink WN535K2/WN535K3 - OS Command Injection,critical,9.8,CWE-78,"cve,cve2022,iot,wavlink,router,rce,oast"
CVE-2020-9315,Not Blocked,Oracle iPlanet Web Server 7.0.x - Authentication Bypass,high,7.5,CWE-306,"cve,cve2020,oracle,auth-bypass,iplanet"
CVE-2021-46424,Partial block (33.33333333333333%),Telesquare TLR-2005KSH 1.0.0 - Arbitrary File Delete,critical,9.1,CWE-306,"cve,cve2021,telesquare,intrusive,packetstorm"
CVE-2021-37704,Not Blocked,phpfastcache - phpinfo Resource Exposure,medium,4.3,CWE-668,"cve,cve2021,exposure,phpfastcache,phpinfo,phpsocialnetwork"
CVE-2022-0679,Blocked,WordPress Narnoo Distributor <=2.5.1 - Local File Inclusion,critical,9.8,CWE-22,"narnoo-distributor,cve,cve2022,wordpress,wp-plugin,wpscan,wp,rce,unauth,lfi"
CVE-2010-1314,Blocked,Joomla! Component Highslide 1.5 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2021-45968,Partial block (33.33333333333333%),Pascom CPS  - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,pascom,lfi"
CVE-2019-16932,Blocked,Visualizer <3.3.1 - Blind Server-Side Request Forgery,critical,10,CWE-918,"cve,cve2019,wp-plugin,ssrf,wordpress,xss,unauth,wpscan"
CVE-2020-10770,Blocked,Keycloak 12.0.1 - request_uri  Blind Server-Side Request Forgery (SSRF),medium,5.3,CWE-601,"keycloak,ssrf,oast,cve,cve2020,blind,packetstorm,edb"
CVE-2015-7245,Blocked,D-Link DVG-N5402SP - Local File Inclusion,high,7.5,CWE-22,"cve,cve2015,dlink,lfi,packetstorm,edb"
CVE-2021-40978,Blocked,MKdocs 1.2.2 - Directory Traversal,high,7.5,CWE-22,"cve,cve2021,mkdocs,lfi"
CVE-2021-24498,Blocked,WordPress Calendar Event Multi View <1.4.01 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,wordpress,wp-plugin,wpscan"
CVE-2018-18323,Blocked,Centos Web Panel 0.9.8.480 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,centos,lfi,packetstorm"
CVE-2021-27330,Blocked,Triconsole Datepicker Calendar <3.77 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,edb,cve,cve2021,triconsole"
CVE-2019-19985,Not Blocked,WordPress Email Subscribers & Newsletters <4.2.2 - Arbitrary File Retrieval,medium,5.3,CWE-862,"cve2019,wordpress,wp-plugin,edb,packetstorm,cve"
CVE-2019-1010290,Blocked,Babel - Open Redirect,medium,6.1,CWE-601,"cve,cve2019,redirect,babel"
CVE-2020-24571,Not Blocked,NexusDB <4.50.23 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2020,nexusdb,lfi"
CVE-2022-25082,Partial block (50.0%),TOTOLink - Unauthenticated Command Injection,critical,9.8,CWE-77,"totolink,cve,cve2022,router,unauth,rce,iot"
CVE-2022-31846,Not Blocked,WAVLINK WN535 G3 - Information Disclosure,high,7.5,CWE-668,"cve,cve2022,wavlink,exposure"
CVE-2020-25495,Blocked,Xinuo Openserver 5/6 - Cross-Site scripting,medium,6.1,CWE-79,"cve,cve2020,sco,xss,edb,packetstorm"
CVE-2018-19326,Not Blocked,Zyxel VMG1312-B10D 5.13AAXA.8 - Local File Inclusion,high,7.5,CWE-22,"lfi,modem,router,edb,cve,cve2018,zyxel"
CVE-2015-4127,Blocked,WordPress Church Admin <0.810 - Cross-Site Scripting,medium,None,None,"wp-plugin,wp,edb,wpscan,cve,cve2015,wordpress,xss"
CVE-2018-17422,Partial block (50.0%),DotCMS < 5.0.2 - Open Redirect,medium,6.1,CWE-601,"cve,cve2018,redirect,dotcms"
CVE-2022-31845,Not Blocked,WAVLINK WN535 G3 - Information Disclosure,high,7.5,CWE-668,"cve,cve2022,wavlink,exposure"
CVE-2017-5689,Not Blocked,Intel Active Management Technology - Authentication Bypass,critical,9.8,None,"cve,cve2017,amt,intel,tenable,kev"
CVE-2021-21978,Blocked,VMware View Planner <4.6 SP1- Remote Code Execution,critical,9.8,CWE-434,"cve,cve2021,vmware,rce,packetstorm,fileupload,intrusive"
CVE-2011-4618,Blocked,Advanced Text Widget < 2.0.2 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2021-41773,Blocked,Apache 2.4.49 - Path Traversal and Remote Code Execution,high,7.5,CWE-22,"cve,cve2021,lfi,rce,apache,misconfig,traversal,kev"
CVE-2021-24406,Blocked,WordPress wpForo Forum < 1.9.7 - Open Redirect,medium,6.1,CWE-601,"wpscan,wordpress,redirect,cve,cve2021"
CVE-2010-1469,Blocked,Joomla! Component JProject Manager 1.0 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2022-38553,Blocked,Academy Learning Management System <5.9.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,academylms,xss"
CVE-2020-27982,Blocked,IceWarp WebMail 11.4.5.0 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,icewarp,packetstorm,cve,cve2020"
CVE-2010-1953,Blocked,Joomla! Component iNetLanka Multiple Map 1.0 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2021-24342,Blocked,WordPress JNews Theme <8.0.6 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2021,wordpress,xss,wp-plugin,wpscan,cve"
CVE-2020-13945,Partial block (50.0%),Apache APISIX - Insufficiently Protected Credentials,medium,6.5,CWE-522,"intrusive,vulhub,packetstorm,cve,cve2020,apache,apisix"
CVE-2020-13937,Not Blocked,Apache Kylin - Exposed Configuration File,medium,5.3,CWE-922,"cve,cve2020,apache"
CVE-2022-47966,Blocked,ManageEngine - Remote Command Execution,critical,9.8,None,"cve,cve2022,rce,zoho,manageengine,oast,kev"
CVE-2022-26134,Blocked,Confluence - Remote Code Execution,critical,9.8,CWE-74,"cve,cve2022,confluence,rce,ognl,oast,kev"
CVE-2021-41266,Not Blocked,MinIO Operator Console Authentication Bypass,critical,9.8,CWE-306,"cve,cve2021,minio"
CVE-2022-22536,Partial block (50.0%),SAP Memory Pipes (MPI) Desynchronization,critical,10,CWE-444,"cve,cve2022,sap,smuggling,netweaver,web-dispatcher,memory-pipes,kev"
CVE-2020-5777,Not Blocked,Magento Mass Importer  <0.7.24 - Remote Auth Bypass,critical,9.8,CWE-287,"plugin,tenable,cve,cve2020,magmi,magento,auth,bypass"
CVE-2021-21234,Blocked,Spring Boot Actuator Logview Directory Traversal,high,7.7,CWE-22,"cve,cve2021,springboot,lfi,actuator"
CVE-2022-24112,Partial block (50.0%),Apache APISIX - Remote Code Execution,critical,9.8,CWE-290,"cve,cve2022,apache,rce,apisix,oast,kev"
CVE-2011-4804,Blocked,Joomla! Component com_kp - 'Controller' Local File Inclusion,high,None,None,"lfi,edb,cve,cve2011,joomla"
CVE-2021-26247,Blocked,Cacti - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,cacti,xss"
CVE-2022-0165,Blocked,WordPress Page Builder KingComposer <=2.9.6 - Open Redirect,high,8.8,CWE-601,"cve,cve2022,wp-plugin,redirect,wordpress,wp,wpscan"
CVE-2011-5106,Blocked,WordPress Plugin Flexible Custom Post Type < 0.1.7 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2018-7662,Not Blocked,CouchCMS <= 2.0 - Path Disclosure,medium,5.3,CWE-200,"couchcms,fpd,cve,cve2018"
CVE-2010-1312,Blocked,Joomla! Component News Portal 1.5.x - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2010-0985,Blocked,Joomla! Component com_abbrev - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2022-1946,Blocked,WordPress Gallery <2.0.0 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve2022,wp,xss,wordpress,gallery,unauth,cve,wp-plugin"
CVE-2013-5979,Blocked,Xibo 1.2.2/1.4.1 - Directory Traversal,high,None,None,"cve,cve2013,lfi,edb"
CVE-2022-1713,Blocked,Drawio <18.0.4 - Server-Side Request Forgery,high,7.5,CWE-918,"drawio,ssrf,oss,huntr,cve,cve2022"
CVE-2012-0991,Blocked,OpenEMR 4.1 - Local File Inclusion,high,None,None,"lfi,openemr,traversal,edb,cve,cve2012"
CVE-2022-40734,Blocked,Laravel Filemanager v2.5.1 - Local File Inclusion,medium,6.5,CWE-22,"cve,cve2022,laravel,unisharp,lfi,traversal"
CVE-2020-13927,Not Blocked,Airflow Experimental <1.10.11 - REST API Auth Bypass,critical,9.8,None,"packetstorm,cve,cve2020,apache,airflow,unauth,auth-bypass,kev"
CVE-2019-7238,Blocked,Sonatype Nexus Repository Manager  <3.15.0 - Remote Code Execution,critical,9.8,None,"cve,cve2019,nexus,rce,kev"
CVE-2021-29442,Blocked,Nacos <1.4.1 - Authentication Bypass,high,7.5,CWE-306,"nacos,auth-bypass,cve,cve2021"
CVE-2019-7609,Blocked,Kibana Timelion - Arbitrary Code Execution,critical,10,CWE-94,"cve,cve2019,kibana,rce,kev"
CVE-2017-1000029,Not Blocked,Oracle GlassFish Server Open Source Edition 3.0.1 - Local File Inclusion,high,7.5,CWE-200,"cve,cve2017,glassfish,oracle,lfi"
CVE-2022-0234,Blocked,WOOCS < 1.3.7.5 - Reflected Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2022,wordpress,wp-plugin,wp,xss,woocs"
CVE-2021-39327,Not Blocked,WordPress BulletProof Security 5.1 Information Disclosure,medium,5.3,CWE-200,"exposure,packetstorm,cve,cve2021,wordpress"
CVE-2019-3911,Blocked,LabKey Server Community Edition <18.3.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,xss,labkey,tenable"
CVE-2020-11991,Not Blocked,Apache Cocoon 2.1.12 - XML Injection,high,7.5,CWE-611,"cve,cve2020,apache,xml,cocoon,xxe"
CVE-2014-5368,Blocked,WordPress Plugin WP Content Source Control - Directory Traversal,high,None,None,"cve,cve2014,wordpress,wp-plugin,lfi,edb,seclists"
CVE-2015-7780,Blocked,ManageEngine Firewall Analyzer <8.0 - Local File Inclusion,medium,6.5,CWE-22,"manageengine,edb,cve,cve2015,lfi"
CVE-2021-40822,Blocked,Geoserver - Server-Side Request Forgery,high,7.5,CWE-918,"cve,cve2021,ssrf,geoserver"
CVE-2020-7796,Blocked,Zimbra Collaboration Suite < 8.8.15 Patch 7 - Server-Side Request Forgery,critical,9.8,CWE-918,"cve,cve2020,zimbra,ssrf,oast"
CVE-2018-12296,Not Blocked,Seagate NAS OS 4.3.15.1 - Server Information Disclosure,high,7.5,CWE-732,"cve,cve2018,seagate,nasos,disclosure,unauth"
CVE-2018-16836,Blocked,Rubedo CMS <=3.4.0 - Directory Traversal,critical,9.8,CWE-22,"cve,cve2018,rubedo,lfi,edb"
CVE-2021-42258,Not Blocked,BillQuick Web Suite SQL Injection,critical,9.8,CWE-89,"cve,cve2021,sqli,billquick,kev"
CVE-2022-1574,Partial block (50.0%),WordPress HTML2WP <=1.0.0 - Arbitrary File Upload,critical,9.8,CWE-434,"wp-plugin,wp,fileupload,unauth,wpscan,cve2022,wordpress,intrusive,cve,html2wp"
CVE-2010-1217,Blocked,Joomla! Component & Plugin JE Tooltip 1.0 - Local File Inclusion,high,None,None,"edb,packetstorm,cve,cve2010,joomla,lfi,plugin"
CVE-2019-7254,Blocked,eMerge E3 1.00-06 - Local File Inclusion,high,7.5,CWE-22,"emerge,lfi,edb,packetstorm,cve,cve2019"
CVE-2018-19753,Blocked,Tarantella Enterprise <3.11 - Local File Inclusion,high,7.5,CWE-22,"packetstorm,seclists,cve,cve2018,tarantella,lfi"
CVE-2008-4764,Blocked,Joomla! <=2.0.0 RC2 - Local File Inclusion,high,8.6,CWE-22,"edb,cve,cve2008,joomla,lfi"
CVE-2019-10232,Blocked,Teclib GLPI <= 9.3.3 - Unauthenticated SQL Injection,critical,9.8,CWE-89,"cve,cve2019,glpi,sqli,injection"
CVE-2020-15505,Blocked,MobileIron Core & Connector <= v10.6 & Sentry <= v9.8 - Remote Code Execution,critical,9.8,None,"cve,cve2020,mobileiron,rce,sentry,kev"
CVE-2022-2544,Not Blocked,Ninja Job Board < 1.3.3 - Resume Disclosure via Directory Listing,high,7.5,CWE-425,"ninja,exposure,wpscan,cve,cve2022,wordpress,wp-plugin,wp"
CVE-2021-40859,Not Blocked,Auerswald COMpact 5500R 7.8A and 8.0B Devices Backdoor,critical,9.8,None,"cve,cve2021,iot,unauth,voip,auerswald"
CVE-2022-0281,Not Blocked,Microweber Information Disclosure,high,7.5,CWE-200,"cve,cve2022,microweber,disclosure,huntr"
CVE-2021-41648,Blocked,PuneethReddyHC action.php SQL Injection,high,7.5,CWE-89,"cve,cve2021,sqli,injection"
CVE-2013-2287,Blocked,WordPress Plugin Uploader 1.0.4 - Cross-Site Scripting,medium,None,None,"cve,cve2013,wordpress,xss,wp-plugin"
CVE-2014-2323,Not Blocked,Lighttpd 1.4.34 SQL Injection and Path Traversal,critical,9.8,CWE-89,"lighttpd,injection,seclists,cve,cve2014,sqli"
CVE-2020-13820,Blocked,Extreme Management Center 8.4.1.24 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,extremenetworks"
CVE-2021-21389,Blocked,BuddyPress REST API  <7.2.1 - Privilege Escalation/Remote Code Execution,high,8.8,CWE-863,"cve,cve2021,wordpress,wp-plugin,rce,wp,buddypress"
CVE-2020-9425,Not Blocked,rConfig <3.9.4 - Sensitive Information Disclosure,high,7.5,CWE-670,"cve,cve2020,rconfig.exposure"
CVE-2019-7315,Not Blocked,Genie Access WIP3BVAF IP Camera - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,camera,genie,lfi,iot"
CVE-2022-31798,Blocked,Nortek Linear eMerge E3-Series - Cross-Site Scripting,medium,6.1,CWE-79,"cve2022,emerge,nortek,xss,packetstorm,cve"
CVE-2021-43574,Blocked,Atmail 6.5.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,atmail,xss"
CVE-2017-0929,Blocked,DotNetNuke (DNN) ImageHandler <9.2.0 - Server-Side Request Forgery,high,7.5,CWE-918,"dnn,dotnetnuke,hackerone,cve,cve2017,oast,ssrf"
CVE-2021-37538,Blocked,PrestaShop SmartBlog <4.0.6- SQL Injection,critical,9.8,CWE-89,"cve,cve2021,prestashop,smartblog,sqli"
CVE-2022-35151,Blocked,kkFileView 4.1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,kkfileview"
CVE-2021-34429,Not Blocked,Jetty Authorization Before Parsing and Canonicalization Variation,medium,5.3,CWE-200,"cve,cve2021,jetty"
CVE-2020-9483,Blocked,SkyWalking SQLI,high,7.5,CWE-89,"cve,cve2020,sqli,skywalking"
CVE-2022-25481,Not Blocked,ThinkPHP 5.0.24 - Information Disclosure,high,7.5,CWE-668,"cve,cve2022,thinkphp,exposure,oss"
CVE-2022-30776,Blocked,Atmail 6.5.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,atmail,xss"
CVE-2021-29156,Not Blocked,LDAP Injection In OpenAM,high,7.5,CWE-74,"cve,cve2021,openam,ldap,injection"
CVE-2022-0437,Partial block (50.0%),karma-runner DOM-based Cross-Site Scripting,medium,6.1,CWE-79,"oss,huntr,cve,cve2022,karma,xss"
CVE-2017-12794,Blocked,Django Debug Page - Cross-Site Scripting,medium,6.1,CWE-79,"xss,django,cve,cve2017"
CVE-2022-32094,Blocked,Hospital Management System 1.0 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,hms,cms,sqli,auth-bypass"
CVE-2021-24917,Not Blocked,WPS Hide Login < 1.9.1 - Protection Bypass with Referer-Header,high,7.5,CWE-863,"cve2021,wp,wordpress,wp-plugin,unauth,wpscan,cve"
CVE-2011-2744,Blocked,Chyrp 2.x - Local File Inclusion,high,None,None,"cve,cve2011,lfi,chyrp,edb"
CVE-2018-18925,Blocked,Gogs (Go Git Service) 0.11.66 - Remote Code Execution,critical,9.8,CWE-384,"gogs,lfi,rce,vulhub,cve,cve2018"
CVE-2019-8451,Blocked,JIRA SSRF in the /plugins/servlet/gadgets/makeRequest resource,medium,6.5,CWE-918,"atlassian,jira,ssrf,oast,tenable,hackerone,cve,cve2019"
CVE-2022-2314,Not Blocked,VR Calendar < 2.3.2 - Unauthenticated Arbitrary Function Call,critical,9.8,None,"rce,unauth,wpscan,cve,cve2022,wp,vr-calendar-sync,wordpress,wp-plugin"
CVE-2019-9733,Not Blocked,JFrog Artifactory 6.7.3 - Admin Login Bypass,critical,9.8,None,"packetstorm,cve,cve2019,artifactory,login"
CVE-2014-8676,Blocked,Simple Online Planning Tool <1.3.2 - Local File Inclusion,medium,5.3,CWE-22,"packetstorm,edb,seclists,cve,cve2014,soplanning,lfi"
CVE-2021-20837,Not Blocked,MovableType - Remote Command Injection,critical,9.8,CWE-78,"cve,cve2021,rce,movable"
CVE-2018-11409,Not Blocked,Splunk Sensitive Information Disclosure,medium,5.3,CWE-200,"edb,cve,cve2018,splunk"
CVE-2013-4117,Blocked,WordPress Plugin Category Grid View Gallery 2.3.1 - Cross-Site Scripting,medium,None,None,"cve2013,wordpress,xss,wp-plugin,seclists,cve"
CVE-2015-7450,Blocked,IBM WebSphere Java Object Deserialization - Remote Code Execution,critical,9.8,CWE-94,"cve,cve2015,websphere,deserialization,rce,oast,ibm,java,kev"
CVE-2010-2259,Blocked,Joomla! Component com_bfsurvey - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2017-15363,Blocked,Luracast Restler 3.0.1 via TYPO3 Restler 1.7.1 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2017,restler,lfi,edb"
CVE-2022-0434,Blocked,WordPress Page Views Count <2.4.15 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,wordpress,wp-plugin,wp,sqli,wpscan,unauth"
CVE-2022-21371,Not Blocked,Oracle WebLogic Server Local File Inclusion,high,7.5,None,"cve,cve2022,lfi,weblogic,oracle"
CVE-2022-32024,Blocked,Car Rental Management System 1.0 - SQL Injection,high,7.2,CWE-89,"cve,cve2022,carrental,cms,sqli,authenticated"
CVE-2022-37042,Partial block (50.0%),Zimbra Collaboration Suite 8.8.15/9.0 - Remote Code Execution,critical,9.8,CWE-287,"cve,cve2022,zimbra,rce,unauth,kev"
CVE-2021-31249,Blocked,CHIYU TCP/IP Converter devices - CRLF injection,medium,6.5,None,"cve,cve2021,chiyu,crlf,iot"
CVE-2018-15517,Not Blocked,D-Link Central WifiManager - Server-Side Request Forgery,high,8.6,CWE-918,"seclists,packetstorm,cve,cve2018,dlink,ssrf,oast"
CVE-2021-44451,Not Blocked,Apache Superset <=1.3.2 - Default Login,medium,6.5,CWE-522,"cve,cve2021,apache,superset,default-login"
CVE-2018-19386,Blocked,SolarWinds Database Performance Analyzer 11.1.457 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,solarwinds,xss"
CVE-2020-8772,Not Blocked,WordPress InfiniteWP <1.9.4.5 - Authorization Bypass,critical,9.8,CWE-862,"wpscan,cve,cve2020,wordpress,wp-plugin,wp,infinitewp,auth-bypass"
CVE-2019-2588,Blocked,Oracle Business Intelligence  - Path Traversal,medium,4.9,None,"cve,cve2019,oracle,lfi"
CVE-2019-18818,Blocked,strapi CMS <3.0.0-beta.17.5 - Admin Password Reset,critical,9.8,CWE-640,"cve2019,strapi,auth-bypass,intrusive,edb,cve"
CVE-2020-7980,Blocked,Satellian Intellian Aptus Web <= 1.24 - Remote Command Execution,critical,9.8,CWE-78,"cve,cve2020,intellian,aptus,packetstorm,satellian,rce"
CVE-2015-1579,Blocked,WordPress Slider Revolution - Local File Disclosure,high,7.5,CWE-22,"wordpress,wp-plugin,lfi,revslider,wp,wpscan,cve,cve2015"
CVE-2018-7251,Blocked,Anchor CMS 0.12.3 - Error Log Exposure,critical,9.8,CWE-200,"cve,cve2018,anchorcms,logs,error,packetstorm"
CVE-2021-43287,Blocked,Pre-Auth Takeover of Build Pipelines in GoCD,high,7.5,CWE-200,"cve,cve2021,go,lfi,gocd,takeover"
CVE-2021-46387,Blocked,Zyxel ZyWALL 2 Plus Internet Security Appliance - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,zyxel,edb"
CVE-2018-1000671,Blocked,Sympa version =>6.2.16 - Cross-Site Scripting,medium,6.1,CWE-601,"cve,cve2018,redirect,sympa,debian"
CVE-2014-3744,Blocked,Node.js st module Directory Traversal,high,7.5,CWE-22,"cve,cve2014,lfi,nodejs,st"
CVE-2014-9094,Blocked,WordPress DZS-VideoGallery Plugin Cross-Site Scripting,medium,None,None,"cve2014,wordpress,xss,wp-plugin,seclists,cve"
CVE-2016-8527,Blocked,Aruba Airwave <8.2.3.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2016,aruba,xss,edb,cve"
CVE-2022-29383,Blocked,NETGEAR ProSafe SSL VPN firmware - SQL Injection,critical,9.8,None,"cve,cve2022,sqli,netgear,router"
